"ID","age","sex","job","education","condition","adj_bart_score","adj_bart_score_early","adj_bart_score_middle","adj_bart_score_late","bart_payoff","bart_score","bart_score_early","bart_score_middle","bart_score_late","n_explosions","belief_optimal_inflations","belief_distribution","grips_commonly","grips_attracted","grips_chances","grips_fun","grips_enjoy","grips_part","grips_hurt","grips_friends","soep_leisure","soep_health","soep_driving","soep_occupation","soep_faith","soep_finance","soep_general","forb_gamble","forb_sport","forb_cigarettes","forb_invest","forb_speed","forb_drink"
418,36,"female","working","bachelor","normal_low",23.7916666666667,22,24.75,24.3333333333333,5.71,24.4,22.4,25.7,25.1,6,35,38,2,2,3,2,3,2,2,2,5,5,2,3,6,4,5,0.00547945205479452,0,10,0,0.0164383561643836,0
419,26,"male","working","high_school","normal_high",17.1363636363636,15.625,19.875,15.5,3.77,15.1379310344828,14.4,16.5,14.4444444444444,7,16,12,4,5,5,5,5,5,2,5,7,2,2,5,4,8,9,0.754098360655738,0.010958904109589,1.71428571428571,0.0273972602739726,0.0655737704918033,2.57142857142857
420,30,"male","working","professional","normal_low",24.4230769230769,21.4285714285714,25,26.1111111111111,6.45,24.448275862069,22.4444444444444,25,25.7,3,25,39,0,0,4,3,2,2,4,0,2,4,1,4,2,5,4,0.131147540983607,0.00547945205479452,0,0.0164383561643836,0.00821917808219178,0.0655737704918033
421,27,"male","working","professional","normal_low",28.6428571428571,29.3333333333333,29.2,27.8333333333333,4.01,29.3333333333333,30.4,29.9,27.7,16,32,9,2,1,4,1,1,1,1,1,2,1,0,0,2,1,1,0.00273972602739726,0,0,0.00821917808219178,0,0
422,37,"male","working","doctor","normal_low",25.1428571428571,23.4,25.8888888888889,25.4285714285714,5.28,26.0666666666667,26.2,26,26,9,24,46,3,4,4,4,4,4,4,4,7,3,2,5,7,6,7,0.00273972602739726,0.00273972602739726,0,0.142857142857143,1,0.428571428571429
423,53,"female","working","professional","normal_moderate",21.2272727272727,21.1666666666667,20.2857142857143,22,4.67,20.4666666666667,21.4,18.3,21.7,8,25,13,4,2,5,4,3,3,2,3,7,1,1,1,8,7,6,0.0273972602739726,0,0,0.0328767123287671,0.00273972602739726,0.0655737704918033
424,34,"male","working","high_school","uniform",24,15.75,22.625,31.3333333333333,4.5,19.6896551724138,15.1111111111111,19.8,23.7,11,28,0,2,4,4,3,3,1,3,4,7,9,3,7,10,2,10,0.714285714285714,0.00547945205479452,0,0.163934426229508,100,0.0136986301369863
425,38,"female","working","high_school","uniform",11.0869565217391,10.8571428571429,11.4444444444444,10.8571428571429,2.55,10.5333333333333,11.1,10.7,9.8,7,43,10,2,2,3,4,2,2,3,1,5,7,2,4,6,4,3,0.010958904109589,0,0,0,0.0327868852459016,0.285714285714286
426,31,"male","working","bachelor","normal_high",19.2380952380952,19.4285714285714,18.75,19.6666666666667,4.04,16.7,17.6,15.6,16.9,9,20,16,2,3,3,3,3,2,2,2,6,2,1,2,4,3,5,0.327868852459016,0,0,0,2,0.163934426229508
427,35,"female","student","high_school","normal_high",22.8947368421053,19.7142857142857,25.7142857142857,23.4,4.35,19.4666666666667,17.8,21.5,19.1,11,25,14,2,1,3,1,2,2,2,1,2,0,0,5,6,4,2,0,0,0,0.00821917808219178,0.00273972602739726,0.142857142857143
428,31,"female","working","high_school","normal_high",19.3,21.8571428571429,22.1666666666667,14.2857142857143,3.86,18.2333333333333,20.5,19.6,14.6,10,24,13,4,3,3,3,2,2,2,3,7,3,8,9,2,4,4,0.428571428571429,0,5,0.0655737704918033,2,0.857142857142857
429,42,"female","working","professional","uniform",19.4761904761905,14.8571428571429,18.375,26.3333333333333,4.09,17.1,14.2,16.4,20.7,9,31,20,2,4,3,1,1,2,3,3,6,2,6,6,4,4,4,0.010958904109589,0.00273972602739726,0,0.0273972602739726,1.42857142857143,0
430,45,"male","working","master","uniform",10.5882352941176,10.4,11.5714285714286,9.4,2.46,10.3809523809524,12.1666666666667,10.625,8.57142857142857,4,64,26,4,3,5,4,3,3,3,4,6,8,5,7,8,7,9,0.0655737704918033,0.0327868852459016,3,0.00547945205479452,0.0327868852459016,0.285714285714286
431,41,"male","working","bachelor","uniform",11.875,11.5,12.1111111111111,12,2.85,11,11.1,11.3,10.6,6,12,9,1,2,2,2,2,1,1,1,2,2,2,3,3,1,1,0.0273972602739726,0,0,0.00821917808219178,2,0.0136986301369863
432,28,"female","working","high_school","normal_low",25.6153846153846,25.625,25.1,26.25,6.66,25.4333333333333,25.2,25.1,26,4,25,20,2,2,3,3,2,1,2,1,4,5,1,4,1,4,2,0.0136986301369863,0,20,0,0.163934426229508,1.42857142857143
433,32,"male","working","professional","normal_low",20.1724137931034,19.6666666666667,20.4,20.4,5.85,20.1,19.5,20.4,20.4,1,22,39,2,2,3,1,1,1,3,2,6,5,2,6,2,1,3,0,0,0,0,0.273972602739726,0
434,42,"male","working","primary","normal_low",30.4285714285714,29.875,31,30.3,8.52,30.4,29.9,31,30.3,2,63,45,5,2,4,1,3,3,4,1,2,10,7,4,0,8,4,0,0,0,0,1,1.42857142857143
435,32,"male","working","high_school","normal_low",19.2307692307692,17.5,17.7777777777778,22.2222222222222,5.5,19.3333333333333,17.5,17.7777777777778,22.2,1,25,17,1,2,2,2,2,1,1,2,1,3,4,1,4,2,2,0,0,4,0,0.571428571428571,0.19672131147541
436,49,"female","working","bachelor","normal_high",19.3,17,21,20,3.86,17.0666666666667,15.9,18.2,17.1,10,19,25,1,1,2,2,1,1,1,1,6,1,1,6,7,6,4,0.00273972602739726,0,0,0.010958904109589,0.163934426229508,0.142857142857143
437,30,"female","working","high_school","normal_low",25.695652173913,23.5,26.625,27.1428571428571,6.19,25.4827586206897,23.2,26.7,26.6666666666667,6,34,18,2,3,4,3,2,3,3,3,8,4,6,3,8,3,5,0,0,0,0.00273972602739726,0.285714285714286,0.0327868852459016
438,45,"female","working","high_school","uniform",14.6666666666667,12.3333333333333,15.75,15.4285714285714,3.08,13.2333333333333,12.4,14.3,13,9,22,15,2,2,1,1,1,2,1,2,2,1,2,1,3,3,1,0.428571428571429,0,0,0.00547945205479452,0.00547945205479452,0.0547945205479452
439,42,"male","working","bachelor","uniform",24.9444444444444,19.4285714285714,27.6666666666667,29.4,4.49,21.2333333333333,16.5,24,23.2,12,64,17,1,1,2,1,1,1,1,1,1,2,1,5,3,4,4,0.00821917808219178,0,0,0.00821917808219178,0.163934426229508,0.19672131147541
440,37,"male","working","bachelor","uniform",13.7083333333333,13.5,12.5555555555556,15.4285714285714,3.29,12.4,12.5,11.7,13,6,21,0,1,1,1,1,2,1,1,1,3,4,3,2,6,3,9,0.0136986301369863,0,0,0.0136986301369863,1,1
441,28,"female","working","bachelor","uniform",8.4,8.5,7.85714285714286,8.85714285714286,2,8.86206896551724,10.1,8,8.4,9,8,36,2,3,2,3,2,2,2,1,8,5,2,3,6,3,3,0.00273972602739726,0.00547945205479452,0,0,0.136986301369863,0.0655737704918033
442,45,"male","working","high_school","uniform",19.2352941176471,13.5,18.8571428571429,28.5,3.27,18.6,12.6,18,25.2,13,37,41,1,1,1,1,1,1,1,1,1,3,0,4,4,0,2,0,0,0,0.00273972602739726,0.142857142857143,0
443,22,"female","working","bachelor","normal_moderate",19.5652173913043,19.8571428571429,19.625,19.25,4.5,19.1333333333333,20.4,17.3,19.7,7,25,28,2,2,4,4,2,2,2,1,5,2,2,4,2,1,4,0.00273972602739726,0,0,0.0328767123287671,2,0.0655737704918033
444,35,"male","working","professional","normal_high",21.3,21.1666666666667,22,20.5,4.26,18.3,19.3,18.2,17.4,10,26,11,1,1,2,2,2,2,1,2,4,1,2,3,3,3,3,0.131147540983607,0.010958904109589,0,0.00547945205479452,0,0.571428571428571
445,27,"female","working","high_school","normal_moderate",18.9166666666667,21.5714285714286,17.375,18.2222222222222,4.54,18.3666666666667,21.3,15.5,18.3,6,24,17,1,1,1,1,1,1,1,1,0,3,1,2,3,2,1,0.00547945205479452,0,0,0,0.19672131147541,0.142857142857143
446,35,"male","working","master","normal_low",24.7,24,25.4285714285714,24.6666666666667,5.19,25.6206896551724,24.9,26.4,25.5555555555556,9,28,43,3,3,3,3,3,2,2,2,2,7,1,1,8,2,5,0.0136986301369863,0,15,0,0.0327868852459016,2.85714285714286
447,45,"female","working","bachelor","uniform",18.3333333333333,13.7142857142857,20.4444444444444,21,3.85,17.0666666666667,13.4,18.8,19,9,37,15,1,1,2,1,2,2,2,1,1,2,2,5,0,6,3,0.0983606557377049,0,0,0,0.285714285714286,0.0655737704918033
448,33,"male","working","professional","normal_low",25.1304347826087,26.2857142857143,24.7777777777778,24.4285714285714,6.03,25.1071428571429,25.7,25.3,24.125,5,36,36,3,2,4,4,2,2,2,2,4,8,8,2,3,9,7,0.714285714285714,0,15,0,1,6
449,29,"female","working","bachelor","uniform",12.2272727272727,11.7142857142857,11.25,13.8571428571429,2.8,11.1724137931034,11.1,10.4444444444444,11.9,7,34,4,4,4,4,5,4,5,3,4,8,9,6,9,9,9,9,0.0655737704918033,0,0.0983606557377049,0.00547945205479452,0.142857142857143,0.131147540983607
450,38,"male","working","bachelor","normal_moderate",25,25,25,25,5,23.1,23.7,21.3,24.3,10,30,33,2,2,3,2,2,1,3,2,4,1,2,5,7,2,3,0.0657534246575342,0,0,0.00547945205479452,0.428571428571429,0.714285714285714
451,35,"male","working","high_school","normal_high",19.6818181818182,14.875,21.875,23.1666666666667,4.33,17.2,14.5,18.1,19,8,24,19,2,2,2,2,2,2,2,2,5,5,2,2,1,2,2,0,0,0,0,0,0
452,27,"female","working","bachelor","normal_moderate",19.8,16.3333333333333,17.2857142857143,25.2857142857143,3.96,19.6666666666667,18.5,15.9,24.6,10,15,44,3,3,4,4,4,4,4,4,6,6,6,6,3,7,5,0.0136986301369863,0,0,0.0684931506849315,0.428571428571429,0.327868852459016
453,61,"female","retired","bachelor","normal_high",16.0909090909091,16.2857142857143,18.25,13.4285714285714,3.54,14.4,15.4,15.2,12.6,8,10,34,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,0.00547945205479452,0,0,0.0327868852459016,0.0655737704918033,0.0655737704918033
454,50,"male","working","high_school","uniform",10.4545454545455,10.4285714285714,11.5,9.28571428571429,2.3,10.2333333333333,11.1,10.9,8.7,8,20,0,1,1,2,3,1,1,1,1,1,0,0,1,9,5,1,0.0327868852459016,0,0,0.00273972602739726,0,0.0655737704918033
455,68,"female","retired","high_school","uniform",17.65,16.2,17.5,18.8571428571429,3.53,15.2666666666667,14.7,15.7,15.4,10,25,13,2,1,2,3,2,2,2,1,6,4,3,6,7,4,2,0.00273972602739726,0,0,0.0983606557377049,2,1
456,19,"male","working","high_school","uniform",22.25,14.5,23.125,28.8333333333333,4.45,18.5333333333333,13.2,20.2,22.2,10,40,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0
457,34,"female","student","doctor","normal_moderate",3.63333333333333,4.2,3.6,3.1,2,3.63333333333333,4.2,3.6,3.1,0,2,28,2,1,3,2,1,2,1,1,2,0,1,2,3,2,1,0,0,0,0.285714285714286,0.0327868852459016,0.0327868852459016
458,57,"female","working","bachelor","normal_low",25.15,22.75,27,26.4,5.03,25.7,22.6,27.3,27.2,10,28,45,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,0,0,0,0.00547945205479452,0.571428571428571,0
459,53,"female","working","high_school","normal_low",27,27.2857142857143,29.1428571428571,24.875,5.94,27,27.2,28.9,24.9,8,28,32,3,3,4,4,3,4,3,4,8,8,8,7,8,7,7,0.131147540983607,0,15,0,0.10958904109589,0.0983606557377049
460,37,"male","working","bachelor","normal_low",28.047619047619,33.2,26.625,26.25,5.89,27.7931034482759,29.9,26.9,26.4444444444444,8,38,36,3,3,3,3,3,4,3,3,7,4,5,6,5,7,7,0.00547945205479452,0.00547945205479452,0,0.163934426229508,0.714285714285714,0.285714285714286
461,46,"male","working","bachelor","uniform",18,14.1666666666667,18.7142857142857,20.5714285714286,3.6,16.1333333333333,13.5,18.3,16.6,10,15,16,2,2,3,2,2,2,2,2,5,5,1,4,6,5,3,0.00547945205479452,0.142857142857143,0,0.142857142857143,0.0655737704918033,3
462,34,"male","working","bachelor","uniform",30.0588235294118,28.3333333333333,27.6,33.8333333333333,5.11,24.4333333333333,23.1,24.1,26.1,13,33,4,4,3,3,4,2,2,3,4,9,6,7,2,8,5,5,0,0.0821917808219178,0,0.0655737704918033,2,0.428571428571429
463,38,"female","working","high_school","normal_moderate",18.5454545454545,23.1428571428571,16.8571428571429,16,4.08,18.7666666666667,23.6,15.6,17.1,8,25,0,2,3,4,3,2,2,1,2,6,0,6,6,6,6,5,0.00821917808219178,0,0,0.010958904109589,0.0327868852459016,0
464,34,"male","working","bachelor","normal_low",20.7307692307692,19.1428571428571,19,23.8888888888889,5.39,21.1333333333333,20.7,19,23.7,4,24,44,1,1,2,3,2,1,1,1,4,6,5,5,7,2,3,0.142857142857143,0,0,0,1,0.285714285714286
465,24,"female","student","bachelor","uniform",18.8636363636364,8.5,20.125,31,4.15,16.9666666666667,8.7,17.8,24.4,8,33,9,2,4,4,4,4,4,3,3,6,0,2,7,5,0,6,0.0136986301369863,0,0,0,0.010958904109589,0.0410958904109589
466,29,"male","unemployed","high_school","normal_low",26.3181818181818,26.5,27.4285714285714,25.3333333333333,6.05,27.0344827586207,28.6,27.5555555555556,25,7,25,46,3,3,4,3,3,3,3,3,5,5,0,8,7,10,8,0.0547945205479452,0,0,0.136986301369863,0,0.136986301369863
467,30,"female","working","bachelor","normal_high",23.3684210526316,18.2,25.625,24.6666666666667,4.44,20.6,19.1,21.1,21.6,11,24,42,1,1,2,2,1,2,1,1,6,1,5,1,2,1,2,0.00273972602739726,0.00273972602739726,0,0.00547945205479452,0.0655737704918033,0
468,35,"female","working","bachelor","uniform",15.3181818181818,9.85714285714286,16.5,19.4285714285714,3.37,13.8666666666667,10.9,14.9,15.8,8,16,14,2,2,2,2,2,2,2,2,2,3,4,2,3,2,3,0,0,0,0,0.131147540983607,0.00547945205479452
469,30,"male","working","high_school","normal_low",31.4285714285714,30.8,31,32.4,4.4,29.9333333333333,29.9,29.9,30,16,25,45,1,3,3,3,1,4,3,1,1,0,0,7,5,6,2,0,0,0,0.0136986301369863,0.0327868852459016,0.0136986301369863
470,44,"male","working","bachelor","uniform",15.8636363636364,12.2857142857143,18.5,16.4285714285714,3.49,13.9,11.5,16.5,13.7,8,42,12,4,4,4,4,4,4,2,1,7,4,5,7,5,6,7,0.0327868852459016,0.142857142857143,0,0.0327868852459016,0.428571428571429,0.428571428571429
471,37,"male","working","master","uniform",18.1428571428571,12.1666666666667,16.875,24.7142857142857,3.81,15.6666666666667,12.3,15.2,19.5,9,25,19,2,3,0,3,1,2,1,1,3,6,2,6,8,4,3,0.010958904109589,0,15,0,0.0655737704918033,0
472,39,"male","working","bachelor","normal_moderate",19.88,20.1111111111111,17.5714285714286,21.4444444444444,4.97,19.5666666666667,20.3,16.5,21.9,5,33,33,2,2,2,3,2,2,2,2,5,3,4,4,5,4,4,0,0.00547945205479452,0,0.00547945205479452,2,0.142857142857143
473,38,"female","working","bachelor","normal_high",29.4666666666667,26.4,29,33,4.42,24.0666666666667,24.6,23.7,23.9,15,25,30,1,1,3,2,2,2,2,1,3,3,4,4,3,1,2,0.00273972602739726,0,20,0.00273972602739726,1,0.131147540983607
474,36,"female","working","bachelor","normal_low",24.8333333333333,22.8571428571429,25.5555555555556,25.75,5.96,24.8666666666667,23.3,25.7,25.6,6,47,13,2,2,2,2,2,2,2,1,3,4,6,4,4,3,3,0.0136986301369863,0,0,0.327868852459016,0.983606557377049,0.142857142857143
475,31,"male","working","high_school","normal_low",18.8214285714286,17.5,19.8,18.9,5.27,19.0333333333333,18.4,19.8,18.9,2,17,19,2,2,2,3,2,2,3,2,4,5,3,2,2,2,3,0,0.00273972602739726,18,0,0.163934426229508,0.571428571428571
476,43,"female","working","bachelor","normal_moderate",18.0869565217391,19.4285714285714,17,18,4.16,18.0666666666667,20.1,15.2,18.9,7,23,17,2,3,4,4,3,4,2,2,6,2,2,7,6,2,4,0.163934426229508,0.0136986301369863,0,0,0.163934426229508,0.10958904109589
477,36,"male","working","bachelor","normal_low",28.7222222222222,32.3333333333333,28.2,26,5.17,28,29.3,28.5,26.2,12,50,34,3,3,5,4,4,4,3,4,7,4,1,6,2,2,6,0,0,0.655737704918033,0,0,0.714285714285714
478,54,"male","working","bachelor","uniform",16.6818181818182,14.1428571428571,16.25,19.7142857142857,3.67,14.5,12.8,14.7,16,8,27,32,3,3,4,4,3,3,2,3,6,4,5,7,7,6,6,0,0,0,0.0164383561643836,0.285714285714286,0.857142857142857
479,45,"female","unemployed","bachelor","normal_low",26.875,28.6666666666667,26.4,25.2,4.3,28.0666666666667,29.6,27.8,26.8,14,23,36,1,2,2,1,1,1,2,1,3,2,4,1,5,3,3,0.142857142857143,0,0,0.010958904109589,0.714285714285714,0.00273972602739726
480,24,"male","working","high_school","uniform",13.695652173913,13.8888888888889,13.8571428571429,13.2857142857143,3.15,12.7666666666667,13.2,13.6,11.5,7,15,9,1,1,2,2,1,2,1,1,7,3,0,5,7,4,3,0,0.00821917808219178,0,0,0.0983606557377049,0.163934426229508
481,39,"female","working","master","uniform",12.1363636363636,9.85714285714286,13.25,13.1428571428571,2.67,11.5333333333333,10.9,12.3,11.4,8,11,17,2,2,2,2,2,1,2,2,3,1,2,4,2,1,2,0.00547945205479452,0,0,0.0328767123287671,0.0794520547945206,0
482,32,"female","working","professional","normal_low",25.8695652173913,23.875,26.5714285714286,27.25,5.95,25.9333333333333,23.5,27.5,26.8,7,40,4,1,2,2,2,2,2,1,2,3,1,1,2,2,3,2,0,0,0,0,0,0.0821917808219178
483,32,"male","working","bachelor","normal_high",30.9230769230769,29.2,30.75,33.25,4.02,24.6666666666667,24.5,24.4,25.1,17,30,39,2,1,2,3,2,3,1,1,1,0,2,7,1,6,1,0,0,0,0,0.327868852459016,0
484,32,"male","working","high_school","normal_high",14.0869565217391,12.125,15,15.2857142857143,3.24,13.2,11.6,12.6,15.4,7,21,37,1,1,2,2,1,1,1,1,1,3,1,5,0,2,2,0,0,0,0,0,0.0356164383561644
485,30,"female","working","master","normal_high",27.4117647058824,26.1428571428571,27.6,29,4.66,22.8333333333333,23.6,23,21.9,13,30,12,2,1,3,2,2,2,2,1,3,3,1,5,4,4,3,0,0,0,0.0328767123287671,0.0327868852459016,0.0219178082191781
486,51,"female","working","high_school","normal_high",15.9090909090909,16.25,15.75,15.6666666666667,3.5,14.3333333333333,14.9,13.2,14.9,8,15,0,1,1,2,1,1,1,1,1,1,4,4,0,5,3,3,0.0136986301369863,0,20,0,0.0410958904109589,0
487,31,"male","working","bachelor","normal_low",10,10,10,10,3,10,10,10,10,0,15,28,4,4,4,4,3,3,3,0,9,5,7,8,8,10,7,0.163934426229508,1,0,0.0655737704918033,0.857142857142857,0
488,37,"female","working","high_school","normal_moderate",23.6190476190476,23.8571428571429,23.5714285714286,23.4285714285714,5.17,22.5172413793103,24.1,20.3,23.2222222222222,8,23,13,1,1,1,1,1,1,1,1,5,1,0,1,3,2,1,0.00821917808219178,0,20,0,0.00547945205479452,6
489,35,"female","working","bachelor","normal_low",25.6086956521739,25.6666666666667,26.5,24.7777777777778,5.89,25.5333333333333,25.3,26.8,24.5,7,26,31,2,2,2,2,2,3,2,2,1,0,0,1,1,0,1,0,0,0,0.0136986301369863,0.0327868852459016,0.010958904109589
490,36,"female","working","high_school","normal_low",21.2222222222222,18.625,20.7,24.1111111111111,5.73,21.3,19.3,20.7,23.9,3,27,25,2,2,2,3,2,2,2,2,4,1,1,3,2,0,2,0.00273972602739726,0,0,0,0.0328767123287671,0.714285714285714
491,27,"male","working","professional","normal_low",19.9259259259259,17.875,18.1,23.7777777777778,5.38,20.1333333333333,18.7,18.1,23.6,3,31,16,2,3,3,4,2,2,3,3,9,8,2,7,4,5,4,0.00821917808219178,0.0983606557377049,0,0.428571428571429,0.131147540983607,0.428571428571429
492,31,"male","working","high_school","normal_high",22.7142857142857,20.5714285714286,23.25,24.5,4.77,19.1333333333333,18.4,19.2,19.8,9,41,50,2,1,2,3,2,1,2,3,8,6,2,3,6,4,2,0.00547945205479452,0,0,0,0,0
493,42,"male","working","high_school","normal_low",17.7777777777778,22.25,14.5,17.4444444444444,4.8,18.8666666666667,24.2,14.5,17.9,3,20,25,3,3,3,2,2,2,2,3,5,8,8,5,2,6,3,0.00821917808219178,0,15,0,2,0.00273972602739726
494,24,"male","working","bachelor","normal_high",30.4375,27,32.5,32.5,4.87,24.6666666666667,23.5,26.5,24,14,62,0,5,5,5,5,5,5,5,4,7,5,10,8,6,8,10,0.0655737704918033,0.010958904109589,0,0.0328767123287671,10,0.428571428571429
495,37,"female","working","bachelor","normal_moderate",17.4,16.3,17.8571428571429,18.375,4.5,17.2758620689655,16.3,15.6666666666667,19.7,4,30,0,1,1,1,1,1,1,1,1,1,0,2,1,6,2,1,0,0,0,0.00273972602739726,0.285714285714286,0.285714285714286
496,32,"female","working","bachelor","normal_low",24.4782608695652,22.7142857142857,25.75,24.75,5.63,25.1666666666667,23.2,26.9,25.4,7,29,7,1,1,1,1,1,1,1,1,1,1,0,1,4,2,1,0,0,4,0.00547945205479452,0.0327868852459016,0.285714285714286
497,47,"male","retired","high_school","uniform",12.2380952380952,13.3333333333333,12,11.5714285714286,2.57,11.5333333333333,13,11.3,10.3,9,11,36,4,1,4,1,4,4,2,2,6,3,1,3,8,5,2,0.00547945205479452,0,0,0,0.0327868852459016,3.42857142857143
498,28,"male","working","bachelor","normal_moderate",20.875,20.8333333333333,22.5,19.6,5.01,20.1333333333333,21.2,19.6,19.6,6,25,5,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0655737704918033,1,0.428571428571429
499,23,"male","working","bachelor","normal_low",13.5,7.3,14.8,18.4,4.05,13.5,7.3,14.8,18.4,0,24,30,3,3,3,4,3,3,4,3,7,4,5,6,4,3,5,0,0.0136986301369863,0,0,0.163934426229508,0.273972602739726
500,28,"male","unemployed","high_school","uniform",33.4615384615385,23,34.75,37.8333333333333,4.35,26.64,18.25,29.75,31.3333333333333,12,36,3,3,2,3,3,2,3,4,1,8,7,1,6,9,4,4,0,0,0.164383561643836,0.00273972602739726,0.0273972602739726,0.2
501,29,"male","working","bachelor","normal_moderate",27.1578947368421,26.6,27.8571428571429,26.8571428571429,5.16,25.1333333333333,25.4,23.6,26.4,11,63,11,3,5,4,5,3,3,3,4,8,3,7,3,5,4,6,0.00821917808219178,0.00273972602739726,0,0,3,0.0983606557377049
502,64,"male","working","professional","normal_high",5.77777777777778,7.22222222222222,4.66666666666667,5.44444444444444,2,6.1,8.6,4.3,5.4,3,5,25,3,3,3,4,3,3,3,3,6,5,2,7,5,6,4,0,0,0,0.010958904109589,0.10958904109589,0.163934426229508
503,35,"male","working","bachelor","uniform",14.9,14.6,15,15,2.98,13.4333333333333,13.9,13.7,12.7,10,15,6,2,2,2,3,2,2,2,1,2,6,5,4,2,6,2,0,0,0,0.0327868852459016,0.0983606557377049,0.428571428571429
504,69,"male","retired","bachelor","normal_high",22.15,12.5714285714286,25.375,30.4,4.43,19.2,12.8,20.9,23.9,10,20,19,2,4,3,4,3,3,4,3,7,3,5,3,4,6,6,0,0,0,0.0327868852459016,0.163934426229508,3
505,40,"female","working","high_school","normal_high",20.047619047619,13.5,22.875,26,4.21,18,13.4,18.9,21.7,9,25,32,1,1,1,1,1,1,1,1,1,8,3,1,2,1,1,0.00821917808219178,0,0,0,0.857142857142857,0.0328767123287671
506,33,"female","working","professional","normal_moderate",18.8,17.7777777777778,17.125,21.625,4.7,18.2333333333333,17.8,15.3,21.6,5,22,35,4,4,4,4,4,4,4,4,8,7,6,9,2,6,7,0.0655737704918033,0.00273972602739726,6,0.0327868852459016,0,0.571428571428571
507,35,"female","working","high_school","normal_high",14.6086956521739,14.75,14.125,15,3.36,13.1,13.7,11.9,13.7,7,17,11,1,1,1,2,1,1,1,1,2,5,0,4,9,0,2,0.00821917808219178,0,0,0,0,0.131147540983607
508,34,"male","working","high_school","uniform",10.7727272727273,12,10.375,10,2.5,10.0689655172414,11.3,9.66666666666667,9.2,7,13,26,4,3,4,4,3,3,3,3,5,6,4,10,4,8,6,0.0327868852459016,0.0327868852459016,25,0.327868852459016,1,0.285714285714286
509,57,"female","unemployed","bachelor","normal_low",25.8,28.1666666666667,25.2,24.8888888888889,6.45,25.5333333333333,26.8,25.2,24.6,5,25,32,1,1,1,1,1,1,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0
510,26,"female","unemployed","high_school","normal_moderate",19.0833333333333,20.75,15.5,21,4.58,18.7,21,14,21.1,6,19,18,2,2,3,3,2,2,3,2,7,4,1,6,6,3,4,0,0,0,0,0,0
511,34,"male","working","bachelor","uniform",19,12.1428571428571,21.5,23,4.18,16.2,11.4,18.9,18.3,8,64,13,3,2,4,3,3,3,2,3,6,3,1,6,7,6,5,0,0,0,0.163934426229508,0,0.142857142857143
512,30,"female","working","master","normal_low",18.448275862069,16.4444444444444,20.2,18.5,5.35,18.4333333333333,16.6,20.2,18.5,1,28,29,1,1,2,2,1,2,2,1,2,2,2,4,5,1,2,0,0,0,0.0327868852459016,0.142857142857143,0.142857142857143
513,51,"female","working","high_school","uniform",13.5416666666667,11.1111111111111,16.25,13.5714285714286,3.25,12.3666666666667,10.7,14.7,11.7,6,15,1,1,1,2,1,1,1,1,1,2,3,2,4,1,2,2,0.714285714285714,0,10,0.00273972602739726,0.0327868852459016,0.714285714285714
514,34,"female","working","bachelor","normal_moderate",17.625,18.1428571428571,16.1428571428571,18.3,4.42,17.3793103448276,19.2,14.3333333333333,18.3,5,19,31,1,1,1,1,1,2,1,1,4,2,1,3,3,1,4,0,0,0,0,0.0983606557377049,0.00821917808219178
515,30,"female","working","bachelor","normal_moderate",18.4736842105263,20.3333333333333,22.1666666666667,13.7142857142857,3.51,20.7,24.7,19.6,17.8,11,16,26,3,3,3,2,2,2,2,4,7,7,8,5,7,9,6,0.0655737704918033,0.00273972602739726,2,0,5,0.428571428571429
516,31,"male","working","high_school","normal_moderate",26,26,27.4,25,4.68,24.1666666666667,25.3,22.6,24.6,12,49,30,3,4,4,4,3,4,3,3,7,4,6,7,5,6,6,0,0.00547945205479452,0,0.0327868852459016,0.714285714285714,0.571428571428571
517,38,"female","unemployed","bachelor","normal_high",12,13.1111111111111,12,10.75,3,10.9666666666667,12.3,10.2,10.4,5,20,18,1,1,3,3,1,2,2,1,3,5,3,1,1,2,2,0,0,0.00547945205479452,0,0.714285714285714,0.010958904109589
518,46,"female","working","bachelor","uniform",11.6666666666667,11.3333333333333,12,11.5714285714286,2.45,11.1333333333333,11.8,11.3,10.3,9,19,7,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0.00273972602739726,0,0,0.00273972602739726,0.142857142857143,0
519,38,"male","working","bachelor","normal_moderate",19.1363636363636,19.3333333333333,18.25,19.875,4.21,19.2666666666667,21.2,16.2,20.4,8,28,6,2,3,3,3,3,2,2,2,4,1,0,5,6,5,6,0.0983606557377049,0,0,0,0,1.71428571428571
520,35,"female","unemployed","high_school","uniform",16.4761904761905,10.8333333333333,17.375,20.2857142857143,3.46,14.5,11.5,15.6,16.4,9,35,16,2,1,2,3,1,1,1,1,2,6,2,0,6,1,3,0.00547945205479452,0,0,0.00547945205479452,0.0983606557377049,0
521,40,"male","retired","bachelor","normal_moderate",21.6363636363636,21,20.5714285714286,23.125,4.76,20.7333333333333,21.2,18.2,22.8,8,22,43,1,2,4,3,3,2,2,1,8,8,6,4,5,2,3,0,0.136986301369863,0,0.00273972602739726,0.285714285714286,0.0136986301369863
